OBS_ID	X	Y	Depth	LAYER	ME	ME^2
201.5693_1	720067.4	6182732.13	27.1416356563568	3	8.52910225604538	72.7455852940784	
201.5694_1	722192.09	6183822.77	24.0752015113831	3	1.36884356122126	1.8737326950969	
201.5699_1	719917.7	6182614.62	28.1694142520428	3	8.8070906395995	77.5648455341211	
201.5704_1	720179.4	6182490.19	28.7191278934479	3	8.74352758364529	76.449274605966	
201.5706_1	722298.86	6183532.53	24.0752015113831	3	1.57436684809784	2.47863097238954	
201.5706_2	722298.86	6183532.53	24.0752015113831	3	1.50936684809784	2.27818828213682	
201.5707_1	722319.39	6183514.46	24.0752015113831	3	1.53559491142676	2.35805173199976	
201.5708_1	722248.08	6183519.07	24.0752015113831	3	1.36030042676732	1.85041725106336	
201.5718_1	719891.03	6182697.09	28.1694142520428	3	8.67337528122124	75.2274387688997	
201.5743_1	719953	6182994	28.1694142520428	3	9.65842614459229	93.2851955905438	
201.5745_1	719993.18	6182786.54	28.1694142520428	3	8.61748093000469	74.2609775789945	
201.5763_1	724462	6185218	10.4326701164246	3	-2.03983632730103	4.16093224217694	
201.5871_1	720643.1	6176529.7	16.429095864296	3	-10.526024987156	110.797202030232	
201.5872_1	720598.2	6176523.8	16.429095864296	3	-6.85050443669566	46.9294110371869	
201.5874_1	720668.8	6176557.5	16.429095864296	3	-7.00594896574212	49.0833209105831	
201.5876_1	720668.8	6176557.5	16.429095864296	3	-10.5609489657421	111.53364305701	
201.5885_1	727026	6174697	7.52767276763916	3	-2.18374648020935	4.76874868982673	
201.5886_1	727158	6174821	7.52767276763916	3	-2.18452126289368	4.77213314803458	
201.5896_1	718345.96	6182104.38	19.0114935860038	3	6.19733319344402	38.4069387105631	
201.5898_1	728245.85	6174366.96	8.21737837791443	3	-2.11829473927843	4.48717260245467	
201.5899_1	728265.27	6174346.34	8.21737837791443	3	-1.01033204947229	1.02077085019089	
201.5901_1	728272.82	6174318.47	8.21737837791443	3	-2.12008717496231	4.49476962943968	
201.5903_1	728065.42	6174486.45	8.21737837791443	3	-2.33410338506397	5.44803861216707	
201.5905_1	728263.06	6174306.27	8.21737837791443	3	-1.6422119156809	2.69685997600433	
201.5931_1	728499.13	6173851.75	8.54939150810242	3	-2.53061448720723	6.40400968286311	
201.5932_1	722952.33	6183611	22.0307583808899	3	1.24407611369817	1.54772537667434	
201.5933_1	722992.33	6183583.84	22.0307583808899	3	1.19739661951617	1.43375866442876	
201.5934_1	725839.87	6178417.1	10.8817427158356	3	-7.73560959798253	59.8396558523995	
201.5935_1	722215.1	6178990.6	13.7913675308228	3	-4.29354116585821	18.4344957429191	
201.5935_2	722215.1	6178990.6	13.7913675308228	3	-4.40854116585821	19.4352352110664	
201.5936_1	723688	6183058	16.9203310012817	3	-2.52623606230164	6.38186864247327	
201.5957_1	725841	6178489	10.8817427158356	3	-4.31327149048519	18.6043109506323	
201.6006_1	720829	6177370	12.0187172889709	3	-10.5935280967712	112.222837537082	
201.6019_1	722954	6178212	13.2193956375122	3	-1.44951596717834	2.10109653910497	
201.6079_1	721854.99	6179002.01	19.6052722930908	3	-11.081075074148	122.790224798905	
201.6080_1	721849.01	6179031	19.6052722930908	3	-10.3996431055032	108.15257672184	
201.6081_1	721847	6179024.01	19.6052722930908	3	-12.2981917254451	151.245519715807	
201.6082_1	721849.99	6179012.01	19.6052722930908	3	-14.3900635070725	207.073927737579	
201.6099_1	721638	6179023.01	19.6052722930908	3	-10.8935242822725	118.668871288462	
201.6100_1	721627.99	6179020.01	19.6052722930908	3	-10.9021033287206	118.8558569901	
201.6101_1	721632	6178864.01	16.9170427322388	3	-13.0287811594223	169.749138500117	
201.6102_1	721635.99	6178865.99	16.9170427322388	3	-11.0257306978162	121.566737420768	
201.6103_1	721659.01	6178854.01	16.9170427322388	3	-11.3977377372339	129.908425526765	
201.6104_1	721661.01	6178845.02	16.9170427322388	3	-13.491780277024	182.028135043494	
201.6116_1	722925	6178265	13.2193956375122	3	-2.29524234199524	5.26813740848779	
201.6116_2	722925	6178265	13.2193956375122	3	-1.53524234199524	2.35696904865503	
201.6116_3	722925	6178265	13.2193956375122	3	-1.55524234199524	2.41877874233484	
201.6117_1	722907	6178223	13.2193956375122	3	-2.14522622284889	4.60199554719853	
201.6118_2	722888	6178191	13.2193956375122	3	-2.25119500665665	5.06787895799582	
201.6118_3	722888	6178191	13.2193956375122	3	-2.31119500665665	5.34162235879462	
201.6161_1	718785.84	6183186.24	21.4905729293823	3	7.52371126192138	56.6062311527627	
201.6162_1	718769.86	6183201.83	21.4905729293823	3	7.8261379460469	61.2484351505551	
201.6163_1	718752.85	6183212.71	21.4905729293823	3	7.55063675186526	57.0121153586184	
201.6182_1	725232.08	6176521.02	11.7673559188843	3	-2.0441689382257	4.17862664800677	
201.6183_2	725471.13	6176529.6	11.7673559188843	3	-1.5393873010911	2.36971326276053	
201.6188_1	725877	6174444	9.34809255599976	3	-2.21652788897324	4.91299588259615	
201.6237_1	720000.9	6179015.7	25.0701122283936	3	3.2912313221976	10.8322036162146	
201.6250_1	724326	6185342	10.4326701164246	3	-1.22230975097656	1.49404112733239	
201.6511_1	723456	6176553	7.7504243850708	3	-3.64467577297592	13.2836614901176	
201.6511_2	723456	6176553	7.7504243850708	3	-3.69467577297592	13.6506290674152	
201.6520_1	723421	6176398	5.05757939815521	3	-1.78765949186707	3.19572645886241	
201.6534_1	725558	6176465	4.1218638420105	3	-1.7874309810371	3.19490951197123	
201.6646_1	721044	6176059	11.1892518997192	3	2.76452298605347	7.64258734041798	
201.6707_1	718140	6182672	24.7400930821896	3	7.59663929115296	57.7089285198889	
201.6707_2	718140	6182672	24.7400930821896	3	5.58463929115296	31.1881960122894	
204.142_1	646732	6171858	16.9099688529968	3	-4.17316103875732	17.4152730554021	
204.257_1	654866.44	6168294.78	34.4563608169556	3	20.8074421980243	432.949650824124	
204.31B_1	651504	6170383.73	35.4318866729736	3	11.3067202218293	127.841922174725	
204.332_1	644678	6169285	42.8210098743439	3	1.46957440814972	2.1596489410886	
204.348_1	646198	6172043	19.4546575546265	3	-4.03083906247711	16.2476635475914	
204.38A_1	650161	6157450	17.4592733383179	3	7.65889319381714	58.6586449542985	
205.140_1	671172	6168193	30.744978427887	3	5.00733489776611	25.0734027783864	
205.214_1	675797	6165760	24.2935857772827	3	6.28047961662293	39.4444242148161	
205.216_1	679100	6167535	15.2280521392822	3	5.27655358886719	27.8420177761872	
205.220_1	678214	6164388	18.0510883331299	3	5.16327364318848	26.6593947144448	
205.412_1	662930	6164869	32.0278661251068	3	-2.16676887634278	4.69488736348773	
205.433_1	680449	6170237	21.8735198974609	3	10.7799687636642	116.207726545577	
205.449_1	674964	6168483	35.6409945487976	3	3.87599705404663	15.0233531629782	
205.45B_1	667879.4	6168766.5	47.2161359786987	3	4.09199856989287	16.7444522960053	
205.463_1	667396	6166541.4	48.2399346828461	3	-0.201472796819992	0.0405912878584698	
205.508_1	673869	6162173	27.5351357460022	3	1.97088369740295	3.88438254868874	
205.557_1	680715	6167453	28.75048828125	3	7.3892155244552	54.6005060668497	
206.1046_1	683565	6164095	15.8645849227905	3	-2.84604185028076	8.09995421354955	
206.1065_1	699152	6171391	11.7706336975098	3	3.11748705706774	9.71872555098489	
206.1066_1	699231	6171418	11.7706336975098	3	3.75174953439736	14.0756245688508	
206.1067_1	699107	6171402	11.7706336975098	3	2.71386829061644	7.36508109881339	
206.1068_1	692770.45	6167255.1	13.3446817398071	3	-0.0384083864539164	0.00147520414999339	
206.1123_2	698795.88	6167870.11	11.3584499359131	3	-6.9831199561699	48.7639643222584	
206.1124_1	698781.69	6167879.11	11.3584499359131	3	17.9271459081188	321.382560410979	
206.1182_1	696318.1	6169294.37	18.456937789917	3	-0.400344079512379	0.160275382000614	
206.1186_1	696027.94	6170512.64	10.3125219345093	3	0.13676101547064	0.0187035753525606	
206.1201_1	694074.44	6169631	18.2148313522339	3	0.656699982021294	0.431254866386768	
206.1248_1	696155.33	6172497.79	3.1237325668335	3	1.7665073220187	3.12054811874569	
206.1282_1	696740.43	6168008.84	12.5357847213745	3	-0.758185472604652	0.574845210868739	
206.1464_1	699146	6171331	11.7706336975098	3	2.32554835322759	5.40817514319957	
206.1465_1	699181.89	6171389.39	11.7706336975098	3	2.42413739354536	5.8764421027849	
206.1486_1	686281	6164889	27.5852780342102	3	6.18629115608215	38.2701982678203	
206.1608_1	682156.2	6169600.4	32.6884412765503	3	14.3329356913863	205.433045533416	
206.1608_2	682156.2	6169600.4	32.6884412765503	3	14.4404356913863	208.526182957064	
206.1608_3	682156.2	6169600.4	32.6884412765503	3	14.6004356913863	213.172722378308	
206.1609_3	680907	6168061	27.6881685256958	3	11.9608681091156	143.062365923659	
206.1609_4	680907	6168061	27.6881685256958	3	11.9082681091156	141.80684935858	
206.1619_1	689355.85	6168102.51	15.9035277366638	3	8.87554711346715	78.775336563375	
206.1620_1	689386.15	6168257.65	15.9035277366638	3	8.85621310674654	78.4325105921093	
206.1624_1	692468	6169125	17.1542100906372	3	2.0428951625824	4.17342064530256	
206.1626_1	692527	6169338	14.8594264984131	3	1.92069591265869	3.6890727889038	
206.1631_1	683387	6171028	7.04013729095459	3	2.89215624381256	8.36456773862398	
206.1632_1	683387	6171029	7.04013729095459	3	2.93382928020096	8.60735424536447	
206.1677_1	691251.9	6167869.4	14.2625951766968	3	3.62530328735401	13.1428239252998	
206.1679_1	690179.25	6166826.73	15.5422554016113	3	4.90902159715829	24.0984930413665	
206.1682_1	687746.9	6166578.31	7.48798418045044	3	-2.25240039507946	5.07330753975411	
206.1684_1	690733.1	6167272.5	13.8653354644775	3	4.29059232995995	18.4091825419111	
206.1685_1	691414.1	6167302.23	17.5683917999268	3	3.52159473803806	12.4016294989774	
206.298_1	695371	6170639	17.7926397323608	3	8.57355244525909	73.5058015316082	
206.612_1	694926.75	6168035.49	15.1427516937256	3	3.39220154070939	11.5070312927912	
207.2916_1	709926.7	6168978.68	11.1516795158386	3	-4.28145055817071	18.3308188820602	
207.2919_1	709926.7	6168978.68	11.1516795158386	3	-5.38145055817071	28.9600101100358	
207.3592_1	705071	6170075	7.60667133331299	3	16.7	278.89	
207.3695_1	714251	6171380	5.83247780799866	3	6.2	38.44	
207.3754_1	710066.07	6173308.4	8.56882190704346	3	3.7337979927063	13.9412474503376	
207.3773_3	702480.37	6169767.21	11.0454883575439	3	15.21	231.3441	
207.3788_1	711769	6173358	6.75335264205933	3	5.8	33.64	
207.3794_1	700542.91	6168641.02	15.5522499084473	3	0.453171948497463	0.205364814904987	
207.3796_1	700849.58	6168776.24	15.5522499084473	3	0.77948415363101	0.607595545761852	
207.3796_2	700849.58	6168776.24	15.5522499084473	3	4.10948415363101	16.8878600089444	
207.3799_1	707360	6171324	9.76742911338806	3	10	100	
207.3837_2	701282	6168804	10.9829626083374	3	44	1936	
207.3838_1	700897	6168679	15.5522499084473	3	0.801922150870194	0.643079136056278	
207.3838_2	700897	6168679	15.5522499084473	3	15.8019221508702	249.700743662162	
207.3839_1	700654	6168544	15.5522499084473	3	1.35984849951838	1.84918794164238	
207.3839_2	700654	6168544	15.5522499084473	3	24.6598484995184	608.108128019199	
207.3839_3	700654	6168544	15.5522499084473	3	24.6598484995184	608.108128019199	
207.3873_1	708067	6172148	8.57102537155151	3	3.62022880933772	13.1060566319588	
207.3874_1	708105	6172175	8.57102537155151	3	3.60425331869246	12.9906419853056	
207.3875_1	708105	6172214	8.57102537155151	3	3.39820021955615	11.5477647321915	
207.3892_1	700283.16	6172767.77	9.87863731384277	3	17.49	305.9001	
207.3898_1	710665	6169586	5.99232339859009	3	4.65951940515995	21.7111210870621	
207.4013_1	702235	6172360	12.4473123550415	3	32.7	1069.29	
207.4047_1	700063	6171468.58	8.61684417724609	3	5.31402519996796	28.2388638258945	
208.3672_1	727696	6173671	9.88523483276367	3	-2.53998646360397	6.45153123529142	
208.3673_1	727756	6173718	9.88523483276367	3	-2.51986732684326	6.3497313448922	
208.3926_1	725143	6170781	8.02333110570908	3	-1.38926677349168	1.93006216792798	
208.3927_1	725259	6170766	8.02333110570908	3	-1.70172562291479	2.89587009568473	
208.3928_1	725134	6170667	8.02333110570908	3	-1.84732232504892	3.41259977262416	
208.3934_1	725304	6170756	8.02333110570908	3	-0.899094445711136	0.808370822308615	
208.3936_1	725197	6170774	8.02333110570908	3	-0.695750828068733	0.484069214758328	
208.4121_1	720341	6171180	5.97891974449158	3	-1.40440373832107	1.97234986021018	
208.4122_1	720396.2	6171205.8	5.97891974449158	3	-1.5325507233684	2.348711719697	
208.4123_1	720327	6171148	5.97891974449158	3	-1.65739979951882	2.74697409544504	
208.4123_2	720327	6171148	5.97891974449158	3	-1.68409979951882	2.83619213473934	
208.4124_1	720385.6	6171082.5	5.97891974449158	3	-1.45276786886443	2.1105344808049	
208.4125_1	720378	6170986	6.6013514995575	3	-1.26192137904358	1.59244556688725	
208.4150_1	720390.9	6171172.4	5.97891974449158	3	-3.73965845466478	13.9850453575458	
208.4178_1	720049.8	6169925.8	4.57031916081905	3	-1.10753558128405	1.2266350638102	
208.4179_1	720035.7	6169909.3	4.57031916081905	3	-1.35020656987878	1.82305778134382	
208.4196_1	730272	6168451	7.71463441848755	3	-0.631818380088329	0.399194465417441	
208.4197_1	730513	6168456	4.61385202407837	3	-0.606735035782337	0.368127403645794	
208.4198_1	730524	6168470	4.61385202407837	3	-0.605117162876129	0.366166780807256	
208.4199_1	730518	6168462	4.61385202407837	3	-0.606079837223053	0.367332769088322	
208.4247_2	729374.47	6171978.24	3.11300539970398	3	-1.75871217995119	3.09306853190865	
208.4248_2	729401.59	6171972.78	3.11300539970398	3	-1.2088765634893	1.4613825457537	
208.4249_1	729407.37	6171882.85	3.11300539970398	3	-1.43882285902047	2.07021121963985	
208.4250_2	729421.21	6171841.11	3.11300539970398	3	-1.34386001538101	1.80595974093985	
208.4251_2	729451.38	6171781.68	3.11300539970398	3	-0.952191975407233	0.906669558029928	
208.4252_1	729476.78	6171711.15	3.11300539970398	3	-1.38617220489286	1.92147338161752	
208.4253_2	729540.96	6171602.37	1.88180768489838	3	-1.19809870643537	1.43544051036211	
208.4256_2	729632.13	6171342.06	4.06036710739136	3	-1.92820811913228	3.71798655068764	
208.4265_1	730310.15	6168423.2	7.71463441848755	3	0.183095755665464	0.0335240557427072	
208.4266_1	730244.64	6168426.31	7.71463441848755	3	0.157966167161794	0.0249533099677879	
208.4288_1	718799.35	6171067.86	6.85974901914597	3	0.0727422845489262	0.00529143996139694	
208.4289_1	718784.37	6171063	6.85974901914597	3	-0.0207164318136128	0.000429170547088069	
208.4290_1	718792	6171052	6.85974901914597	3	-0.219254634606361	0.0480725947963691	
208.4291_1	718802	6171050	6.85974901914597	3	0.0783289505958557	0.006135424501448	
208.4294_1	718790	6171046	6.85974901914597	3	0.183495696430206	0.0336706706084064	
208.4295_1	718800.35	6171039.88	6.85974901914597	3	0.182485638745683	0.0333010083484199	
208.4297_1	718806	6171052	6.85974901914597	3	0.0763523690071105	0.00582968425299797	
208.4307_1	725390.27	6170790.15	8.02333110570908	3	-1.11964122340039	1.25359646913751	
208.4321_1	719848.2	6171121.5	9.11381101608276	3	0.983927461778694	0.968113250042263	
208.4322_1	719868	6171126	9.11381101608276	3	0.179012810886383	0.032045586461444	
210.2D_1	644967	6153621	21.4352233409882	3	-3.83141012384033	14.6797035370662	
210.666_2	659931	6150025	40.9831293225288	3	-0.349810367012022	0.122367292869086	
211.448_1	671080	6155039	28.0450558662415	3	-3.24390371490479	10.5229113115731	
211.482_1	669481	6151506	36.5654110908508	3	-0.561775906250002	0.315592168843011	
212.1069_1	693149.58	6149181.58	17.2421579360962	3	2.51943353609143	6.34754534278215	
212.1280_1	689741	6150704	6.3087215423584	3	-1.53690019032287	2.36206219501449	
212.1281_1	689741	6150703	6.3087215423584	3	-1.53745096929169	2.36375548297595	
212.1285_1	689810	6150721	6.3087215423584	3	-4.44888707580566	19.7925962132706	
212.1286_1	689809	6150721	6.3087215423584	3	-4.44959015289307	19.7988525287229	
212.1290_1	689909	6150743	6.3087215423584	3	-4.26376067474365	18.1796550914905	
212.1291_1	689908	6150743	6.3087215423584	3	-4.26448478637695	18.1858304932405	
212.1302_1	687132.11	6148690	15.0933904647827	3	-0.3362604611847	0.113071097756147	
212.1317_1	690495.2	6151248.6	8.15807723999023	3	-5.57746086584954	31.1080697100831	
212.1318_1	690159.98	6151146.01	8.15807723999023	3	-1.08187655999569	1.1704568910681	
212.1319_1	689981.25	6151120.19	11.279956817627	3	2.65635524813871	7.05622320431406	
212.1320_1	689592	6150664.02	6.3087215423584	3	-3.63337737987358	13.201431184577	
212.1385_1	681750	6149811	13.5768880844116	3	4.22108065032959	17.8175218565869	
212.3B_1	683062	6154831	24.0232677459717	3	4.90522739398193	24.0612557866708	
216.231_1	667484	6137656	12.1773910522461	3	5.00282089370727	25.028216894514	
226.1097_1	686423.39	6099636.19	7.35909581184387	3	0.977473916672297	0.955455257774681	
183.58_1	718995	6219488	33.1531691551209	5	12.9773508885193	168.411636083752	
186.774_1	688743	6205691	40.9809632301331	5	0.575596896766663	0.331311787567412	
187.1049_2	708240	6218395	25.8352108001709	5	2.26733613195419	5.140813135265	
187.1230_2	713209	6210290	46.0127511024475	5	6.98339439270019	48.7677972439965	
192.1061_1	682573	6189279	24.7290534973145	5	2.88398411231899	8.31736436010837	
192.931_1	685448	6187984	40.7835965156555	5	6.40431004853058	41.0151871977098	
193.1382_3	705610	6197548	28.6753687858582	5	11.3568182513428	128.977320794032	
193.1398_1	705824	6197426	28.5364754199982	5	11.4615599821167	131.367357223659	
193.1452_1	715325	6194538	40.140664100647	5	13.9123159965515	193.552536387903	
193.1483_2	714401	6193687	52.4816603660584	5	14.0013276631622	196.037176331232	
193.1494_1	701051	6192859	27.1964673995972	5	6.64130209357452	44.1068934981174	
193.1540_1	706076	6202975	20.9273285865784	5	2.38559284057617	5.69105320100828	
194.805_2	721482	6189742	42.2833452224731	5	-5.77225027862549	33.318873279092	
196.362_1	629965	6174717	54.3722949028015	5	16.3353088823986	266.842316283371	
196.94_1	635565	6174911	32.4712953567505	5	-0.173877829012871	0.0302334994222292	
197.248_1	657146	6174047	55.1217584609985	5	-1.0457329864502	1.09355747895004	
