OBS_ID	X	Y	Z	LAYER	ME	ME^2
208.2267_1	731358	6170539	-69.2642879486084	10	-0.690408840745211	0.476664367379146	
208.2268_1	726673	6171175	-29.1619663238525	10	-0.170495841106772	0.0290688318347058	
208.227_1	727003	6165577	-31.3474140167236	10	-1.17026461800441	1.36951927615301	
208.228_1	726910	6165382	-33.1278667449951	10	0.230737664008141	0.0532398695919336	
208.2293_1	721632	6172390	-29.7424564361572	10	-2.20788068641663	4.87473712545155	
208.2298_1	726867	6170788	-29.3529529571533	10	-0.731749054295063	0.535456678461719	
208.237_1	725508	6170791	-34.254243850708	10	-0.0273830384662151	0.000749830795642215	
208.238_1	726132	6169935	-32.3472709655762	10	-0.718947509602308	0.516885521563361	
208.244_1	730609	6166680	-42.1454277038574	10	0.812894429473877	0.66079735346966	
208.2505_1	719183	6172726	-27.4352016448975	10	-0.611392241455078	0.373800472911465	
208.252_1	726577	6170610	-29.3529529571533	10	-0.820399225621223	0.673054889399903	
208.253_1	726840	6170332	-30.3165988922119	10	-0.958931385092735	0.919549401315872	
208.254_1	727209	6168810	-35.6630325317383	10	-0.632771055555344	0.400399208748624	
208.2613_1	719484	6172727	-27.4352016448975	10	-1.81768981267738	3.30399625511114	
208.2614_1	720531.9	6171319.2	-32.5849189758301	10	-2.17098270262503	4.71316589509708	
208.261_1	726618	6165635	-32.466609954834	10	0.262691532735825	0.0690068413710968	
208.280_1	727779	6173719	-36.3271369934082	10	-3.19200368527842	10.188887526831	
208.281_1	727005	6173521	-34.8144340515137	10	-1.82975297807693	3.34799596078141	
208.287_1	728552	6167043	-34.9198551177979	10	0.428548996700287	0.183654242572822	
208.28F_1	729303	6172432	-39.3289356231689	10	-2.06491584669161	4.26387745391812	
208.290_1	726884	6167307	-30.9565601348877	10	1.1471784808898	1.31601846701662	
208.3524_1	722046	6172035	-32.5185012817383	10	-1.22497641660213	1.50056722123141	
208.3530_1	721511	6172701	-27.8315658569336	10	-2.58448129281211	6.67954355289575	
208.3679_1	722760	6170691	-34.5637531280518	10	1.57549130852938	2.48217286325161	
208.3744_1	728206	6166678	-37.3394336700439	10	0.99225293447113	0.984565885966569	
208.3747_1	724844	6170462	-33.5187282562256	10	-2.54100258625031	6.45669414333074	
208.3748_1	725743.7	6171072	-34.8354873657227	10	-2.97057730155105	8.82432950449029	
208.3749_1	725800.8	6170336.2	-33.0633163452148	10	-3.07400830255751	9.44952704419249	
208.3750_1	726198	6169026.6	-33.3774490356445	10	-1.09024366049541	1.18863123925044	
208.3751_1	724671	6170512	-33.8247337341309	10	-2.33253300498939	5.44071021936481	
208.3752_1	724876	6170501	-33.8247337341309	10	-2.5578451878345	6.54257200492811	
208.3753_1	725091	6170491	-33.6244773864746	10	-3.08082740958989	9.49149752768033	
208.3755_1	721558	6172402	-29.7424564361572	10	-4.36675625170517	19.0685601618062	
208.3756_1	721763	6172137	-29.7424564361572	10	-3.90641553860927	15.2600823602879	
208.3793_1	726506	6172014	-32.3143348693848	10	-2.06730160123062	4.27373591045069	
208.3794_1	719243	6173012	-27.009464263916	10	-2.4488322890377	5.99677957983364	
208.3820_1	728018	6170761	-33.6523284912109	10	-4.74057969093227	22.4730958060795	
208.3821_1	727942	6170959	-33.1053695678711	10	-2.41513718869829	5.83288764023349	
208.3851_1	726515.61	6170955.85	-29.3529529571533	10	-2.63255090440126	6.93032426426388	
208.3852_1	726521	6171159	-29.1619663238525	10	-2.55904636502779	6.54871829836192	
208.3854_1	726570	6171199	-29.1619663238525	10	-2.50553764440537	6.27771888753239	
208.3855_1	726544	6171250	-29.1619663238525	10	-2.45528088796139	6.02840423878846	
208.3856_1	726565	6171265	-29.1619663238525	10	-2.45522863638103	6.02814765690545	
208.3858_1	723765.82	6173452.2	-35.5295257568359	10	-8.51008325009804	72.4215169235992	
208.3860_1	723766.32	6173427.2	-35.5295257568359	10	-6.56982075606194	43.1625447667823	
208.3861_1	723716.32	6173426.22	-35.5295257568359	10	-6.22463123375237	38.7460339962055	
208.3862_1	723666.33	6173425.23	-35.5295257568359	10	-2.21651239314253	4.91292718895443	
208.3863_1	723703.33	6173450.97	-35.5295257568359	10	-3.00797593839413	9.04791924595807	
208.3864_1	723740.83	6173451.7	-35.5295257568359	10	-3.67892965302327	13.5345233918939	
208.3865_1	723665.8	6173450.23	-35.5295257568359	10	-2.05701490864946	4.23131033440617	
208.3869_1	723487.42	6173621.75	-34.947566986084	10	-8.70640783727123	75.8015374288979	
208.3870_1	723640.85	6173449.74	-35.5295257568359	10	-11.923021768641	142.158448095486	
208.3875_1	726507.13	6172018.38	-32.3143348693848	10	-1.58117443654078	2.50011259877004	
208.3876_1	726532.87	6171981.38	-30.7251777648926	10	-1.46282168933756	2.13984729479638	
208.3877_1	726495	6171980	-30.7067184448242	10	-1.54636495761871	2.39124458215113	
208.3878_1	726482.88	6171980.4	-30.7067184448242	10	-1.44175359732689	2.07865343540503	
208.4101_1	725803.1	6170336	-33.0633163452148	10	-2.7238873102561	7.41956207897421	
208.4102_1	726200.4	6169027.5	-33.3774490356445	10	-0.838518034126282	0.703112493555005	
208.4103_1	725743.6	6171070.2	-34.8354873657227	10	-2.30013602565635	5.29062573652221	
208.4104_1	725743.5	6171068.6	-34.8354873657227	10	-2.68903041754011	7.23088458645592	
208.4168_1	719128	6167414	-35.6251964569092	10	0.370819659328461	0.137507219744476	
208.42A_1	727090	6167738	-34.7060527801514	10	0.771708158349991	0.595533481663934	
208.42B_1	727259	6167727	-34.7060527801514	10	1.23428114974922	1.52344995662625	
208.433_1	727788	6168690	-34.2430191040039	10	0.500817420766354	0.250818088943063	
208.434_1	727743	6168619	-34.2430191040039	10	0.94814679202342	0.898982339224303	
208.45_1	727676	6170907	-33.1053695678711	10	-2.67968614998817	7.18071786243844	
208.48B_1	724903	6163156	-36.2763061523438	10	1.21829742166829	1.48424860764361	
208.48C_1	725101	6163229	-36.2800407409668	10	0.419108739588618	0.17565213559956	
208.52_1	727725	6168527	-34.2430191040039	10	1.16130916576982	1.34863897850098	
208.565_1	727837	6168760	-34.2430191040039	10	0.580221783870533	0.336657318477904	
208.59A_1	727558	6169230	-33.1004600524902	10	-2.14885636544704	4.61758367932228	
208.59B_1	727487	6169226	-33.6581420898438	10	-3.03170694921875	9.19124702594126	
208.61B_1	727100	6168108	-38.3814945220947	10	0.995387790811062	0.990796854095726	
208.689_1	727503	6172769	-38.3849220275879	10	-1.60265882025146	2.56851529412982	
211.102_1	676951	6156935	-75.4666233062744	10	15.8123147143173	250.029296624616	
211.127_1	677781	6151100	-54.7821617126465	10	-1.43679410514832	2.06437730058895	
211.130_1	678936	6150384	-43.8569107055664	10	-1.3589625715332	1.84677927082814	
211.143_1	678191	6153148	-51.1742630004883	10	-2.19951945219421	4.83788582058073	
211.146_1	678490	6150579	-51.0240516662598	10	-1.29024222763061	1.66472500596121	
211.153_1	678942	6142745	-41.1295070648193	10	-0.428648544158936	0.183739574409575	
211.18_1	680942	6151534	-33.7170753479004	10	-0.728087148071289	0.530110895186583	
211.19_1	680423	6155396	-57.9282779693604	10	7.68645588789368	59.0816041165354	
211.34_1	672743	6151478	-74.1117668151855	10	7.22031224450684	52.1329089081753	
211.35_1	678706	6145369	-47.7734451293945	10	-1.23231428610229	1.51859849973181	
211.36_1	671317	6144104	-64.683572769165	10	-2.92106887057495	8.53264334664203	
211.40_1	666846	6145284	-70.1536655426025	10	-2.42564712133789	5.8837639572548	
211.42_1	668214	6148926	-74.5327129364014	10	-2.8510670838623	8.1285835166831	
211.436_1	677558	6143583	-61.7393016815186	10	-0.31634142352295	0.100071896236526	
211.437_1	673432	6143671	-51.6521968841553	10	-1.27787882948303	1.63297430284093	
211.43_1	673100	6157279	-93.9947547912598	10	3.53494819374085	12.4958587324317	
211.568_1	675629	6146544	-82.4195213317871	10	-3.30674917405701	10.9345901001267	
211.60_1	678919	6149101	-50.6892700195313	10	-0.701657731491089	0.492323572161221	
211.61_1	664110	6153385	-114.461055755615	10	5.60926653976441	31.4638711141205	
211.62_1	669154	6153544	-107.080173492432	10	-4.99015616644287	24.9016585654878	
211.63_1	675309	6151117	-67.7823143005371	10	-1.44403838955689	2.08524687051405	
211.79_1	679197	6151697	-44.502140045166	10	-1.74349366384125	3.03977015585457	
211.80_1	674568	6152627	-71.0827598571777	10	1.47646357325745	2.17994468315615	
211.81_1	677627	6152213	-55.9446449279785	10	-1.70396109436798	2.90348341111972	
211.85_1	674454	6153833	-78.6405715942383	10	1.92387603530884	3.70129899923565	
211.87_1	677251	6152027	-58.8931980133057	10	-1.77366017720795	3.14587042421333	
211.88_1	676806	6152909	-59.6634120941162	10	-2.04969258044434	4.20123967432856	
211.89_1	679850	6151412	-39.8980903625488	10	-1.74554226074219	3.04691778403695	
211.90_1	679091	6153552	-52.9207153320313	10	-2.27728491889954	5.18602660184727	
211.94_1	678411	6154390	-57.3469543457031	10	18.8171727394104	354.08598990481	
211.95_1	677187	6150449	-62.8734741210938	10	-1.37056422307587	1.87844628957555	
211.98_1	680296	6150220	-28.1908569335938	10	-1.05684186813355	1.11691473424	
212.1058_1	696227	6154486	-17.1459426879883	10	0.996959890808107	0.993929023880112	
212.1122_1	698490.45	6156336.88	-17.3212738037109	10	-0.383359152437592	0.146964239757669	
212.1123_1	698366	6156358	-17.3212738037109	10	-0.64851123626709	0.42056682356467	
212.1149_1	689926	6150691	-17.6000652313232	10	-5.33643182226562	28.4775045936892	
212.1150_1	689771	6150697	-17.6000652313232	10	-5.439562153862	29.5888364257278	
212.263_1	682074	6151137	-28.6318836212158	10	-0.423167684173585	0.179070888928835	
212.268_1	681729	6152752	-27.8610458374023	10	0.657390806625369	0.432162672635553	
212.283_1	683221	6151208	-24.7156238555908	10	-0.383069782470706	0.146742458242154	
212.328_1	681884	6152030	-25.4915008544922	10	-0.615393164672852	0.378708747126068	
212.332_1	682426	6151833	-26.5724143981934	10	-0.442572951293947	0.195870817217034	
212.348_1	682883	6150251	-21.0743198394775	10	-0.979962557556153	0.960326614211996	
212.398_1	681640	6148370	-20.1150360107422	10	-1.01439251251221	1.02899216944083	
212.527_1	681499	6143769	-49.6517505645752	10	-0.474184558181761	0.224850995218032	
212.720_1	684711	6149865	-17.2067489624023	10	-1.21758570701599	1.48251495392962	
212.724_1	699077	6143513	-24.3868370056152	10	-4.05258979460144	16.4234840433077	
212.837_1	699322	6156093	-22.0154590606689	10	-1.05340788943481	1.10966818152351	
212.98_1	682575	6146214	-9.1169319152832	10	0.398769646453857	0.159017230932934	
213.492_1	700628	6148844	-26.224925994873	10	-0.694386093795777	0.482172047256957	
213.505_1	706517	6144419	-29.0382041931152	10	0.484415626164913	0.234658498872745	
213.521_1	703251	6143216	-30.7357807159424	10	1.66703171219635	2.77899472946829	
213.599_1	702532.37	6147054.66	-31.3215503692627	10	-1.68858003648151	2.8513025396039	
214.158_1	638575	6132942	-73.5168380737305	10	-2.39626825780869	5.74210156338147	
215.788_1	648232	6128853	-69.3157405853271	10	-5.72869641210175	32.8179625820274	
216.249_1	674224	6141901	-63.4501934051514	10	-3.5622925023346	12.6899278721893	
216.272_1	677339	6134517	-20.8776721954346	10	-1.39680618613434	1.95106752162315	
216.273_1	679487	6134707	-13.3374176025391	10	-1.5620303021698	2.43993866489668	
216.277_1	680694	6133231	-18.4625129699707	10	-0.311103730773926	0.0967855313014554	
216.308_1	678162	6132189	-18.6819076538086	10	1.01840748471069	1.03715380491476	
216.339_1	680727	6131669	-21.1962108612061	10	0.0501731223220858	0.00251734220354699	
216.351_1	678978	6138281	-18.7157917022705	10	-1.92461953567505	3.70416035710204	
216.390_1	679289	6136480	-13.5438270568848	10	-1.90061481651306	3.61233668074898	
216.428_1	675611	6142558	-64.9323406219482	10	-0.598945932312013	0.358736229833106	
216.453_1	672219	6139049	-55.5586891174316	10	-2.79957442160034	7.8376169420789	
216.521_1	673925	6129889	-31.2779693603516	10	-6.85103915996552	46.936737571381	
216.522_1	673841	6132209	-25.68630027771	10	-4.13548393546295	17.1022273804721	
216.523_1	668944	6135999	-57.0610866546631	10	-7.3236937618103	53.6364903167792	
216.524_1	671713	6135320	-22.1529350280762	10	-5.00801352264404	25.0801994429856	
216.525_1	675867	6128920	-27.7514209747314	10	5.14070625541687	26.4268608044821	
216.527_1	671511	6133455	-28.8209266662598	10	-5.38666499885559	29.0161598098959	
216.528_1	676814	6132699	-19.9456310272217	10	0.201285300506591	0.0405157722000285	
216.529_1	670657	6140582	-51.5164794921875	10	-5.12668361633301	26.2828849019773	
216.680_1	669612	6134634	-33.6549453735352	10	-5.94412801629639	35.3326578741196	
216.682_1	680336	6129135	-25.9716243743896	10	0.583833722152708	0.340861815122685	
216.687_1	673052	6128980	-27.9955005645752	10	2.42247818824768	5.86840057253576	
217.159_1	687017	6138339	-8.11684226989746	10	-0.141726909538271	0.0200865168872692	
217.163_1	695746	6138744	-17.8840236663818	10	-7.5686017489624	57.2837324343967	
217.165_1	683446	6140484	-13.9607429504395	10	-2.6360836329956	6.9489369201473	
217.205_1	698983	6137348	-30.7251644134521	10	-2.50347315989685	6.26737786232392	
217.206_1	693820	6130697	-27.0281791687012	10	2.86383255020142	8.20153687559314	
217.242_1	684536	6141324	-9.2364616394043	10	-2.05587741546631	4.22663194742443	
217.257_1	681483	6135631	-8.59485626220703	10	-2.5304315069809	6.40308361152161	
217.276_1	682934	6138336	-10.1384353637695	10	-3.13561548065186	9.83208444250358	
217.324_1	690270	6137866	-0.866298675537109	10	2.1486249798584	4.61658930407151	
217.336_1	683959	6136374	-8.44779586791992	10	-3.60384791372681	12.9877197852731	
217.380_1	695950	6136664	-27.2134284973145	10	-4.9589395401001	24.5910813623682	
217.453_1	687833	6132616	-4.29770469665527	10	-0.205733110458375	0.042326112738878	
217.454_1	692545	6139258	-5.93679046630859	10	-1.35403522521973	1.83341139113583	
217.455_1	688667	6139509	-0.740354537963867	10	3.20189610167694	10.252138645934	
217.462_1	686398	6137067	-9.73761177062988	10	-0.524960561859132	0.275583591507455	
217.510_1	690303	6134156	-6.90400886535645	10	1.53633637039184	2.36032944298878	
217.511_1	690696	6132325	-16.1972961425781	10	4.58682953109741	21.0390051473473	
217.613_1	681909	6128896	-25.1339149475098	10	-0.832222165985108	0.692593733556945	
217.895_1	687965	6135535	-6.04118347167969	10	0.134223484039307	0.0180159436676501	
218.1038_1	708937	6137828	-18.2526760101318	10	3.78251042432404	14.30738511012	
218.1041_1	709213	6137364	-16.2601432800293	10	3.4672901138382	12.0221007335201	
218.1044_1	708783	6140524	-27.4530220031738	10	3.68771888716888	13.5992705907821	
218.1047_1	717900	6138318	-7.80412483215332	10	3.03602014083862	9.21741829557777	
218.1048_1	712591	6131807	-14.8632698059082	10	8.29349868186951	68.7821203861712	
218.1049_1	711099	6134014	-16.6375198364258	10	7.9326331539917	62.9266687558083	
218.1050_1	712343	6132913	-14.6915187835693	10	5.06528696855927	25.6571320738563	
218.1074_1	706900	6136083	-21.3719863891602	10	4.02563493509293	16.2057366306406	
218.1077_1	714951	6134805	-5.46047782897949	10	6.58640138492584	43.3806832033531	
218.1084_1	706625	6141215	-26.4571914672852	10	2.9677034330368	8.80726366645843	
218.1101_1	715115	6134703	-1.30700492858887	10	7.51579994121552	56.4872487563751	
218.1102_1	715113	6134651	-1.30700492858887	10	7.46391652628327	55.7100499113245	
218.1181_1	712493	6139524	-17.7072620391846	10	5.33021921240997	28.4112368523444	
218.339_1	705104	6135733	-26.4638710021973	10	-4.2870154176178	18.3785011908927	
218.340_1	714045	6141889	-30.5797309875488	10	2.76174894627094	7.62725724222867	
218.342_1	712598	6136726	-10.701976776123	10	4.98765610852051	24.8767134568619	
218.343_1	715326	6131020	-8.42133522033691	10	9.24180308624268	85.4109242848847	
218.345_1	709694	6128341	-24.4686508178711	10	4.47747819052124	20.0478109465934	
218.352_1	700516	6130572	-10.6831207275391	10	1.62061441448975	2.62639108045195	
218.354_1	703949	6133147	-25.3215980529785	10	-6.72708016036224	45.2536074839393	
218.356_1	712042	6132672	-14.6915187835693	10	7.07398655145264	50.0412857301328	
218.359_1	705178	6128739	-27.9266910552979	10	0.609705633239746	0.37174095920428	
218.561_3	704554	6134267	-25.8750610351563	10	-5.45424962460327	29.7488389674849	
218.594_1	709802	6137432	-16.4755592346191	10	2.81216053015137	7.90824684734122	
218.613_1	707981	6135306	-21.2215614318848	10	5.77948464920044	33.4024428103435	
218.999_1	712111	6139177	-17.7846870422363	10	3.12354354421997	9.75652427263826	
220.295_1	660894	6122454	-39.9072036743164	10	-2.56363968405151	6.57224842964374	
220.459_1	661821	6124650	-39.8751945495605	10	-0.0846098537445066	0.00715882735066679	
220.460_1	661791	6125715	-40.1031761169434	10	-1.27538671947479	1.62661128421267	
220.687_1	652118	6124360	-50.2373390197754	10	-0.0313721740722652	0.00098421330602051	
220.689_1	654205	6124008	-48.1622505187988	10	-0.737923307876587	0.544530808307524	
221.1006_1	677830	6117189	-42.6530303955078	10	3.33174257530212	11.1005085880808	
221.1039_1	673052	6121518	-39.5969352722168	10	-5.26853164167786	27.7574256593608	
221.1040_1	673679	6121360	-40.5090026855469	10	-4.57671909877777	20.9463577091172	
221.278_1	681082	6124529	-32.0469608306885	10	5.19272339498901	26.9643762568662	
222.120_1	692260	6126367	-3.41664123535156	10	9.98511429153442	99.702507415005	
226.714_1	700293	6111933	-37.9347496032715	10	-1.65700247859764	2.74565721407873	
182.5_1	700126	6220363	-93.5192832946777	10	10.997493933773	120.944872823375	
184.55_1	657440	6202767	-72.0475692749023	10	0.498973052212	0.248974106833759	
185.110_1	678214.5	6204495.4	-60.2589282989502	10	5.68058980359827	32.2691005167446	
185.11_1	678007	6205365	-62.4123554229736	10	2.59636919884801	6.74113301672665	
